pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CH,9/12/2022,87.1,3.24,5.5,"Rogers, Trevor",673962,669432,strikeout,swinging_strike,,,,,14,Josh Jung strikes out swinging.,R,R,L,MIA,TEX,S,2,,2,2,2022,1.17,0.07,1.51,1.93,,,,1,2,Top,,,,,607732,,,-6.63406515,-126.7276469,-2.541976103,14.02056792,26.08520726,-31.15244024,3.47,1.59,,,,87.9,1272,6.8,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.69,,,0,1,0,0,,9,5,Changeup,0,0,0,0,0,0,0,0,Infield shift,Standard,104,0.017,-0.134
CH,9/12/2022,85.9,3.16,5.45,"Rogers, Trevor",669087,669432,,ball,,,,,14,Sam Huff walks.,R,R,L,MIA,TEX,B,,,0,0,2022,1.3,-0.1,1.07,2.33,,,,2,2,Top,,,,,607732,,,-7.66500596,-124.8223104,-0.90556759,15.16511308,25.50667079,-33.25500026,3.47,1.66,,,,86.7,1401,6.9,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.57,,,,,,,,10,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,104,0,0.015
FF,9/12/2022,95.9,3.04,5.75,"Rogers, Trevor",669087,669432,,ball,,,,,3,Sam Huff walks.,R,R,L,MIA,TEX,B,,,1,0,2022,1.12,1.25,0.78,3.37,,,,2,2,Top,,,,,607732,,,-8.547068106,-139.2911458,-3.45500777,16.57483199,33.26095753,-15.40070719,3.62,1.63,,,,95.9,2589,6.5,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.97,,,,,,,,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,125,0,0.023
FF,9/12/2022,95.3,3.13,5.64,"Rogers, Trevor",669087,669432,,called_strike,,,,,14,Sam Huff walks.,R,R,L,MIA,TEX,S,,,2,0,2022,1.27,1.14,1.04,2.1,,,,2,2,Top,,,,,607732,,,-8.370343294,-138.4160205,-6.186482096,18.20712743,33.0650544,-16.3018631,3.66,1.7,,,,95.2,2510,6.5,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.98,,,,,,,,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,121,0,-0.023
FF,9/12/2022,96,3.25,5.68,"Rogers, Trevor",669087,669432,,swinging_strike,,,,,3,Sam Huff walks.,R,R,L,MIA,TEX,S,,,2,1,2022,1.08,1.27,0.54,3.17,,,,2,2,Top,,,,,607732,,,-9.646465114,-139.4341956,-3.875146299,16.39654033,34.12464203,-14.96883172,3.53,1.66,,,,95.8,2437,6.5,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,54.01,,,,,,,,10,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,118,0,-0.031
FF,9/12/2022,95.6,3.2,5.62,"Rogers, Trevor",669087,669432,,ball,,,,,14,Sam Huff walks.,R,R,L,MIA,TEX,B,,,2,2,2022,1.29,1.1,0.02,1.39,,,,2,2,Top,,,,,607732,,,-11.32414239,-138.5917897,-7.943533234,19.20565666,33.27179445,-16.25508768,3.56,1.66,,,,95.5,2545,6.6,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.87,,,,,,,,10,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,123,0,0.033
FF,9/12/2022,96.1,3.13,5.6,"Rogers, Trevor",669087,669432,,foul,,,,,5,Sam Huff walks.,R,R,L,MIA,TEX,S,,,3,2,2022,1.25,1.03,0.25,2.49,,,,2,2,Top,,,,,607732,,,-10.4907293,-139.4542452,-4.937087785,18.68742701,33.42637878,-17.80435461,3.53,1.66,210,75,42,96.2,2508,6.6,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.88,,,,,,,,10,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,120,0,0
FF,9/12/2022,96.3,3.08,5.7,"Rogers, Trevor",669087,669432,walk,ball,,,,,12,Sam Huff walks.,R,R,L,MIA,TEX,B,,,3,2,2022,1.18,1.15,1.1,3.25,,,,2,2,Top,,,,,607732,,,-7.952795058,-139.8624204,-3.48416943,17.30658001,34.74556951,-16.58783089,3.57,1.66,,,,96.3,2612,6.6,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.86,,,0.7,1,0,0,,10,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,120,-0.014,0.101
FF,9/12/2022,94.5,3.06,5.49,"Rogers, Trevor",669701,669432,,called_strike,,,,,5,Josh H.   Smith strikes out on a foul tip.,R,L,L,MIA,TEX,S,,,0,0,2022,1.25,0.99,-0.19,2.06,,,669087,2,2,Top,,,,,607732,,,-11.25083253,-136.9731542,-5.364785549,18.36876758,32.78056182,-18.69718811,2.78,1.45,,,,94.1,2573,6.5,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,54.03,,,,,,,,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,116,0,-0.035
CH,9/12/2022,86.9,3.19,5.36,"Rogers, Trevor",669701,669432,,swinging_strike,,,,,9,Josh H.   Smith strikes out on a foul tip.,R,L,L,MIA,TEX,S,,,0,1,2022,1.47,0.07,0.37,1.87,,,669087,2,2,Top,,,,,607732,,,-9.877524526,-126.1649443,-2.292374846,17.71734662,26.487489,-31.1123391,3.16,1.45,,,,87.6,1443,7,661420,669432,607732,650331,641779,605119,500743,542932,668709,666464,53.55,,,,,,,,11,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,111,0,-0.048
