pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,6/22/2022,80.6,-2.6,5.34,"Morton, Charlie",446334,450203,,called_strike,,,,,5,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,S,,,2,1,2022,1.45,-0.88,-0.21,2.62,,,,0,2,Top,,,,,661388,,,2.530680016,-117.2130439,2.360856014,12.79107472,24.2474307,-40.95749194,3.62,1.67,,,,80.2,3101,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.27,,,,,,,,9,4,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,62,0,-0.066
FF,6/22/2022,96,-2.41,5.39,"Morton, Charlie",446334,450203,,ball,,,,,14,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,B,,,2,2,2022,-1.13,1.05,1.97,2.3,,,,0,2,Top,,,,,661388,,,14.08248611,-139.1769297,-4.967043345,-17.69919899,28.79071654,-17.47277435,3.71,1.71,,,,95.8,2541,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.31,,,,,,,,9,5,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,236,0,0.103
FF,6/22/2022,96.2,-2.51,5.37,"Morton, Charlie",446334,450203,strikeout,swinging_strike,,,,,9,Evan Longoria strikes out swinging.,R,R,R,ATL,SF,S,2,,3,2,2022,-1.08,1.07,0.82,1.7,,,,0,2,Top,,,,,661388,,,11.21109849,-139.5022176,-6.526388553,-16.54937915,30.8537112,-16.86878658,3.71,1.78,,,,95.7,2376,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.32,,,0,1,0,0,,9,6,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,235,0.02,-0.299
CH,6/22/2022,88.5,-2.48,5.3,"Morton, Charlie",600303,450203,,ball,,,,,13,Tommy La Stella singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,ATL,SF,B,,,0,0,2022,-1.24,0.2,-0.4,0.47,,,,1,2,Top,,,,,661388,,,7.621794448,-128.6500764,-6.148841077,-15.27607137,25.50551378,-28.92055858,3.36,1.6,,,,88.5,2117,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.26,,,,,,,,10,1,Changeup,0,1,1,0,1,0,1,0,Infield shift,Standard,261,0,0.023
CU,6/22/2022,81,-2.61,5.33,"Morton, Charlie",600303,450203,,ball,,,,,11,Tommy La Stella singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,ATL,SF,B,,,1,0,2022,1.36,-0.85,-1.08,3.21,,,,1,2,Top,,,,,661388,,,0.80978921,-117.9391626,3.514416992,12.46161138,23.67014222,-40.994992,3.3,1.48,,,,80.5,3185,6,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.46,,,,,,,,10,2,Curveball,0,1,1,0,1,0,1,0,Infield shift,Standard,59,0,0.044
FF,6/22/2022,95,-2.64,5.31,"Morton, Charlie",600303,450203,single,hit_into_play,,,,,8,Tommy La Stella singles on a sharp line drive to center fielder Michael Harris II.,R,L,R,ATL,SF,X,8,line_drive,2,0,2022,-0.98,1.05,-0.11,1.71,,,,1,2,Top,120.11,113.42,,,661388,,,8.808619945,-138.1171494,-6.167618598,-14.33897201,27.01099616,-17.54853363,3.3,1.56,217,101.4,9,95.4,2412,6.3,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.21,0.726,0.678,0.9,1,1,0,4,10,3,4-Seam Fastball,0,1,1,0,1,0,1,0,Infield shift,Standard,234,-0.023,0.195
SI,6/22/2022,95.6,-2.49,5.33,"Morton, Charlie",642731,450203,,foul,,,,,4,Thairo Estrada strikes out swinging.,R,R,R,ATL,SF,S,,,0,0,2022,-1.33,0.44,-0.62,2.81,,,600303,1,2,Top,,,,,661388,,,7.891317012,-139.1149006,-2.074735695,-19.00678381,28.53519552,-26.16607557,3.38,1.62,2,71.6,-55,95.8,2189,6.2,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.29,,,,,,,,11,1,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,237,0,-0.048
SI,6/22/2022,95.7,-2.46,5.3,"Morton, Charlie",642731,450203,,called_strike,,,,,6,Thairo Estrada strikes out swinging.,R,R,R,ATL,SF,S,,,0,1,2022,-1.3,0.5,0.78,2.22,,,600303,1,2,Top,,,,,661388,,,11.43337703,-138.9065062,-3.642393372,-19.33243156,28.55788431,-25.11103062,3.36,1.55,,,,95.8,2121,6.3,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.22,,,,,,,,11,2,Sinker,0,1,1,0,1,0,1,0,Standard,Standard,232,0,-0.068
CU,6/22/2022,80.8,-2.55,5.24,"Morton, Charlie",642731,450203,,foul,,,,,9,Thairo Estrada strikes out swinging.,R,R,R,ATL,SF,S,,,0,2,2022,1.49,-0.89,0.6,1.93,,,600303,1,2,Top,,,,,661388,,,4.161924404,-117.6034987,1.024662574,12.8756737,24.46859579,-40.80993315,3.38,1.62,2,57,-45,80.2,3256,6.1,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.39,,,,,,,,11,3,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,66,0,0
CU,6/22/2022,80.7,-2.52,5.16,"Morton, Charlie",642731,450203,strikeout,swinging_strike,,,,,14,Thairo Estrada strikes out swinging.,R,R,R,ATL,SF,S,2,,0,2,2022,1.64,-0.92,1.23,1.21,,,600303,1,2,Top,,,,,661388,,,5.210278455,-117.3314976,-0.292066167,13.87733321,24.83967936,-40.79416211,3.38,1.62,,,,80.2,3278,6.3,661141,450203,661388,621566,594838,606115,621020,594807,671739,660670,54.22,,,0,1,0,0,,11,4,Curveball,0,1,1,0,1,0,1,0,Standard,Standard,57,0.026,-0.179
