pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
CU,9/16/2022,80.8,-1.12,5.86,"Houser, Adrian",665828,605288,,ball,,,,,14,Oswaldo Cabrera walks.,R,L,R,MIL,NYY,B,,,0,0,2022,0.77,-1.19,1.64,1.06,,518626,,2,2,Top,,,,,553882,,,4.707897136,-117.5104086,-1.671451153,6.021880323,25.15245025,-42.96975104,3.17,1.48,,,,80.8,1986,6.6,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,53.89,,,,,,,,20,1,Curveball,0,5,5,0,5,0,5,0,Standard,Standard,21,0,0.037
FF,9/16/2022,92.1,-1.12,6.02,"Houser, Adrian",665828,605288,,ball,,,,,12,Oswaldo Cabrera walks.,R,L,R,MIL,NYY,B,,,1,0,2022,-0.76,1.33,0.49,3.98,,518626,,2,2,Top,,,,,553882,,,5.749100821,-134.0253685,-2.174563126,-10.45328215,31.88300967,-15.98208058,3.27,1.52,,,,92.1,2128,6.5,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54,,,,,,,,20,2,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,222,0,0.028
SI,9/16/2022,92.3,-1.44,5.73,"Houser, Adrian",665828,605288,,foul,,,,,13,Oswaldo Cabrera walks.,R,L,R,MIL,NYY,S,,,2,0,2022,-1.23,0.32,-1.08,2,,518626,,2,2,Top,,,,,553882,,,3.599679999,-134.2575192,-4.308518158,-15.61650907,32.5724097,-27.4939632,3.24,1.51,208,73.5,26,92.2,2081,6.5,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,53.97,,,,,,,,20,3,Sinker,0,5,5,0,5,0,5,0,Standard,Standard,227,0,-0.045
SL,9/16/2022,83.3,-1.34,5.92,"Houser, Adrian",665828,605288,,ball,,,,,1,Oswaldo Cabrera walks.,R,L,R,MIL,NYY,B,,,2,1,2022,0.63,0.07,-0.67,3.15,,518626,,2,2,Top,,,,,553882,,,0.310508079,-121.3270045,-0.000807232,6.093014602,26.42189044,-31.74006476,3.18,1.44,,,,83.2,2209,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.08,,,,,,,,20,4,Slider,0,5,5,0,5,0,5,0,Standard,Standard,131,0,0.04
FF,9/16/2022,91.1,-1.28,5.89,"Houser, Adrian",665828,605288,walk,ball,,,,,12,Oswaldo Cabrera walks.,R,L,R,MIL,NYY,B,,,3,1,2022,-0.85,1.17,0.97,2.65,,518626,,2,2,Top,,,,,553882,,,7.494491926,-132.4109217,-4.743336132,-11.65448789,30.24525098,-17.59186161,3.19,1.51,,,,91.3,2147,6.6,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,53.88,,,0.7,1,0,0,,20,5,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,224,-0.002,0.078
FF,9/16/2022,91.7,-1.15,5.82,"Houser, Adrian",643396,605288,,called_strike,,,,,12,Isiah Kiner-Falefa flies out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,S,,,0,0,2022,-0.72,1.28,0.78,3.06,,518626,665828,2,2,Top,,,,,553882,,,6.491628236,-133.3623445,-3.887030588,-10.01347747,30.08485318,-16.28591729,2.86,1.19,,,,92.2,2114,6.7,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,53.77,,,,,,,,21,1,4-Seam Fastball,0,5,5,0,5,0,5,0,Standard,Standard,223,0,-0.061
SL,9/16/2022,85.2,-1.3,5.81,"Houser, Adrian",643396,605288,,called_strike,,,,,6,Isiah Kiner-Falefa flies out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,S,,,0,1,2022,0.59,0.2,0.79,2.47,,518626,665828,2,2,Top,,,,,553882,,,3.730531927,-124.0462734,-1.932186555,5.344863531,25.48346591,-29.97384456,2.96,1.39,,,,85.4,2238,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.05,,,,,,,,21,2,Slider,0,5,5,0,5,0,5,0,Standard,Standard,139,0,-0.095
CU,9/16/2022,80.7,-1.22,5.69,"Houser, Adrian",643396,605288,field_out,hit_into_play,,,,,8,Isiah Kiner-Falefa flies out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,X,8,fly_ball,0,2,2022,0.85,-1.19,-0.1,1.52,,518626,665828,2,2,Top,129.8,44.43,,,553882,,,0.887921683,-117.5247403,-0.275708892,7.589885094,24.98292527,-43.25928587,3.03,1.37,381,97.4,28,80.8,2003,6.6,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,53.92,0.314,0.511,0,1,0,0,5,21,3,Curveball,0,5,5,0,5,0,5,0,Standard,Standard,19,0.013,-0.289
FF,9/16/2022,93.5,-1.21,6.03,"Montas, Frankie",607054,593423,,ball,,,,,13,Jace Peterson walks.,R,L,R,MIL,NYY,B,,,0,0,2022,-0.73,1.47,-1.2,1.76,,,,0,2,Bot,,,,,624431,,,1.649191227,-135.9836548,-8.371465468,-9.454123149,32.1010439,-12.33631383,3.1,1.41,,,,92.5,2274,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.63,,,,,,,,22,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shift,Standard,209,0,0.033
SI,9/16/2022,93.5,-0.85,6.02,"Montas, Frankie",607054,593423,,ball,,,,,14,Jace Peterson walks.,R,L,R,MIL,NYY,B,,,1,0,2022,-1.54,0.82,0.94,0.9,,,,0,2,Bot,,,,,624431,,,7.906245691,-135.5925259,-9.077511187,-20.7217228,32.31354255,-20.0863431,3.09,1.4,,,,92.1,2248,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.65,,,,,,,,22,2,Sinker,0,5,0,5,5,0,0,5,Infield shift,Standard,211,0,0.063
FF,9/16/2022,94.2,-1.14,6.01,"Montas, Frankie",607054,593423,,ball,,,,,14,Jace Peterson walks.,R,L,R,MIL,NYY,B,,,2,0,2022,-0.97,1.51,0.17,1,,,,0,2,Bot,,,,,624431,,,5.477102411,-136.6747492,-10.49450136,-13.35732749,31.42510342,-11.060637,3.05,1.43,,,,92.9,2288,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.7,,,,,,,,22,3,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shift,Standard,214,0,0.134
FF,9/16/2022,93.5,-1.22,5.98,"Montas, Frankie",607054,593423,walk,ball,,,,,11,Jace Peterson walks.,R,L,R,MIL,NYY,B,,,3,0,2022,-0.85,1.46,-0.79,3.44,,,,0,2,Bot,,,,,624431,,,2.956869579,-136.1370095,-3.955710249,-11.2237485,32.51611504,-13.42050019,3.09,1.42,,,,92.4,2289,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.68,,,0.7,1,0,0,,22,4,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shift,Standard,212,0.025,0.168
SI,9/16/2022,93.8,-1.08,5.99,"Montas, Frankie",553882,593423,,called_strike,,,,,8,Omar Narvaez singles on a line drive to left fielder Aaron Hicks.   Jace Peterson to 2nd.,R,L,R,MIL,NYY,S,,,0,0,2022,-1.3,0.75,0.2,1.73,,,607054,0,2,Bot,,,,,624431,,,6.098805233,-136.3413943,-6.866198101,-17.50803745,30.69289922,-21.43142406,3.22,1.47,,,,92.8,2222,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.72,,,,,,,,23,1,Sinker,0,5,0,5,5,0,0,5,Infield shift,Standard,214,0,-0.066
FF,9/16/2022,93.9,-1.19,5.98,"Montas, Frankie",553882,593423,,ball,,,,,1,Omar Narvaez singles on a line drive to left fielder Aaron Hicks.   Jace Peterson to 2nd.,R,L,R,MIL,NYY,B,,,0,1,2022,-0.73,1.49,-0.55,3.42,,,607054,0,2,Bot,,,,,624431,,,3.270325238,-136.7071418,-4.1415474,-9.939405474,31.63367514,-12.84988181,3.34,1.52,,,,92.9,2308,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.7,,,,,,,,23,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Infield shift,Standard,214,0,0.051
SL,9/16/2022,87.6,-1.13,6,"Montas, Frankie",553882,593423,,blocked_ball,,,,,14,Omar Narvaez singles on a line drive to left fielder Aaron Hicks.   Jace Peterson to 2nd.,R,L,R,MIL,NYY,B,,,1,1,2022,0.63,0.49,1.33,0.26,,,607054,0,2,Bot,,,,,624431,,,4.600801428,-127.2858416,-8.648149761,5.895685608,26.20682233,-25.28358891,3.39,1.57,,,,86.9,2339,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.56,,,,,,,,23,3,Slider,0,5,0,5,5,0,0,5,Infield shift,Standard,172,0,0.096
SI,9/16/2022,93.8,-1.04,6.07,"Montas, Frankie",553882,593423,single,hit_into_play,,,,,9,Omar Narvaez singles on a line drive to left fielder Aaron Hicks.   Jace Peterson to 2nd.,R,L,R,MIL,NYY,X,7,line_drive,2,1,2022,-1.41,1,0.39,1.48,,,607054,0,2,Bot,80,114,,,624431,,,6.761501002,-136.2461474,-8.271192772,-19.05360723,30.89813152,-18.04008461,3.32,1.54,157,87.8,10,93.1,2298,6,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.46,0.571,0.514,0.9,1,1,0,4,23,4,Sinker,0,5,0,5,5,0,0,5,Infield shift,Standard,209,0.041,0.601
FF,9/16/2022,94.4,-1.14,6.01,"Montas, Frankie",669003,593423,,called_strike,,,,,9,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,0,0,2022,-0.46,1.47,0.46,2.04,,607054,553882,0,2,Bot,,,,,624431,,,5.143728161,-137.2701358,-7.822342222,-6.922210672,31.51549667,-12.09043664,3.5,1.65,,,,93.6,2290,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.56,,,,,,,,24,1,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,210,0,-0.082
FS,9/16/2022,85.9,-1.01,6.04,"Montas, Frankie",669003,593423,,swinging_strike,,,,,13,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,0,1,2022,-1.1,0.41,-0.3,1.45,,607054,553882,0,2,Bot,,,,,624431,,,3.881614195,-125.010546,-5.380380302,-12.29764661,26.231031,-26.98193802,3.49,1.61,,,,85,1598,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.69,,,,,,,,24,2,Split-Finger,0,5,0,5,5,0,0,5,Standard,Standard,222,0,-0.111
FS,9/16/2022,85.9,-1.18,6,"Montas, Frankie",669003,593423,,blocked_ball,,,,,14,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,B,,,0,2,2022,-1.3,0.52,0.4,0.52,,607054,553882,0,2,Bot,,,,,624431,,,6.326640038,-124.6966256,-7.643779875,-14.89319748,26.80805375,-25.31556745,3.4,1.61,,,,84.9,1658,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.6,,,,,,,,24,3,Split-Finger,0,5,0,5,5,0,0,5,Standard,Standard,233,0,0.031
FS,9/16/2022,86.6,-1.24,5.93,"Montas, Frankie",669003,593423,,foul,,,,,14,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,1,2,2022,-1.06,0.33,0.35,1.07,,607054,553882,0,2,Bot,,,,,624431,,,5.882745935,-125.8821847,-6.018180684,-12.44383178,25.57509755,-27.59444348,3.49,1.61,,,,85.7,1640,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.72,,,,,,,,24,4,Split-Finger,0,5,0,5,5,0,0,5,Standard,Standard,235,0,0
FF,9/16/2022,95,-1.18,6.03,"Montas, Frankie",669003,593423,,ball,,,,,3,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,B,,,1,2,2022,-0.55,1.13,0.76,3.48,,607054,553882,0,2,Bot,,,,,624431,,,6.237793199,-138.276218,-3.551146494,-8.391340159,28.96291938,-17.02535205,3.45,1.61,,,,94.4,2319,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.71,,,,,,,,24,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,204,0,0.089
FF,9/16/2022,95,-1.02,6,"Montas, Frankie",669003,593423,,foul,,,,,4,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,2,2,2022,-0.5,1.11,-0.28,2.73,,607054,553882,0,2,Bot,,,,,624431,,,3.035854168,-138.3524868,-5.386221966,-7.085740427,30.67091073,-16.89379204,3.49,1.61,269,92,18,94.4,2308,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.59,,,,,,,,24,6,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,208,0,0
FF,9/16/2022,95.4,-1.02,6.03,"Montas, Frankie",669003,593423,,foul,,,,,4,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,2,2,2022,-0.37,1.26,-0.29,2.82,,607054,553882,0,2,Bot,,,,,624431,,,2.720697283,-138.8585188,-5.608088016,-5.357895421,29.28263733,-14.82200489,3.49,1.61,113,64.8,13,94.8,2281,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.7,,,,,,,,24,7,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,206,0,0
FS,9/16/2022,86.4,-1.01,6.05,"Montas, Frankie",669003,593423,,ball,,,,,13,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,B,,,2,2,2022,-0.89,0.16,-0.97,1.39,,607054,553882,0,2,Bot,,,,,624431,,,1.890236577,-125.799755,-5.144250255,-9.78819721,27.02109013,-29.59222734,3.46,1.61,,,,85.6,1464,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.62,,,,,,,,24,8,Split-Finger,0,5,0,5,5,0,0,5,Standard,Standard,231,0,0.198
FF,9/16/2022,95.8,-1.14,5.96,"Montas, Frankie",669003,593423,,foul,,,,,13,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,3,2,2022,-0.76,1.36,-0.92,2.53,,607054,553882,0,2,Bot,,,,,624431,,,2.261172024,-139.4576483,-6.436361701,-10.41807751,32.72402256,-13.21883543,3.49,1.61,265,86.7,47,94.9,2327,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.67,,,,,,,,24,9,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,213,0,0
FF,9/16/2022,95.6,-0.87,6.05,"Montas, Frankie",669003,593423,,foul,,,,,1,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,,,3,2,2022,-0.66,1.51,-0.54,2.99,,607054,553882,0,2,Bot,,,,,624431,,,2.321309333,-139.1174132,-5.815982642,-9.065359501,31.02670776,-11.52163724,3.49,1.61,246,76.7,32,94.9,2225,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.66,,,,,,,,24,10,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,208,0,0
FF,9/16/2022,95.9,-0.97,5.99,"Montas, Frankie",669003,593423,strikeout,called_strike,,,,,8,Garrett Mitchell called out on strikes.,R,L,R,MIL,NYY,S,2,,3,2,2022,-0.71,1.44,0.15,1.8,,607054,553882,0,2,Bot,,,,,624431,,,4.527350529,-139.3664291,-8.633287449,-10.31370867,32.34990099,-11.66266363,3.44,1.57,,,,95.1,2421,6,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.55,,,0,1,0,0,,24,11,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,203,-0.038,-0.684
FS,9/16/2022,86,-1.1,5.95,"Montas, Frankie",592885,593423,,ball,,,,,7,Christian Yelich strikes out on a foul tip.,R,L,R,MIL,NYY,B,,,0,0,2022,-1.23,0.6,-0.7,1.68,,607054,553882,1,2,Bot,,,,,624431,,,3.394989065,-125.0991672,-5.041707175,-13.61418752,25.83993706,-25.00717848,3.22,1.66,,,,85.1,1654,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.69,,,,,,,,25,1,Split-Finger,0,5,0,5,5,0,0,5,Standard,Standard,226,0,0.063
FF,9/16/2022,95.7,-1.16,5.97,"Montas, Frankie",592885,593423,,ball,,,,,14,Christian Yelich strikes out on a foul tip.,R,L,R,MIL,NYY,B,,,1,0,2022,-0.71,1.3,0.87,1.59,,607054,553882,1,2,Bot,,,,,624431,,,6.919213836,-138.9494955,-8.811064502,-10.81053765,31.02671743,-13.47698732,3.29,1.71,,,,95,2419,6,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.49,,,,,,,,25,2,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,211,0,0.086
SL,9/16/2022,89.2,-1.01,6,"Montas, Frankie",592885,593423,,swinging_strike,,,,,14,Christian Yelich strikes out on a foul tip.,R,L,R,MIL,NYY,S,,,2,0,2022,0.57,0.45,1.23,1.61,,607054,553882,1,2,Bot,,,,,624431,,,4.277086286,-129.8331087,-5.657464694,5.537443489,27.24208175,-26.15106699,3.32,1.67,,,,88.6,2411,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.62,,,,,,,,25,3,Slider,0,5,0,5,5,0,0,5,Standard,Standard,161,0,-0.102
SL,9/16/2022,89.2,-0.98,5.96,"Montas, Frankie",592885,593423,,swinging_strike,,,,,14,Christian Yelich strikes out on a foul tip.,R,L,R,MIL,NYY,S,,,2,1,2022,0.55,0.37,0.75,1.52,,607054,553882,1,2,Bot,,,,,624431,,,3.072427956,-129.8979041,-5.680931706,5.626278758,26.50716879,-27.00179622,3.32,1.67,,,,88.6,2459,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.67,,,,,,,,25,4,Slider,0,5,0,5,5,0,0,5,Standard,Standard,143,0,-0.13
FF,9/16/2022,96.5,-0.97,5.93,"Montas, Frankie",592885,593423,strikeout,foul_tip,,,,,5,Christian Yelich strikes out on a foul tip.,R,L,R,MIL,NYY,S,2,,2,2,2022,-0.58,1.47,0.03,2.36,,607054,553882,1,2,Bot,,,,,624431,,,3.949998016,-140.2755998,-7.187281088,-8.56094116,33.55105419,-11.39648013,3.32,1.67,,,,95.6,2438,6,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.55,,,0,1,0,0,,25,5,4-Seam Fastball,0,5,0,5,5,0,0,5,Standard,Standard,212,-0.031,-0.385
SI,9/16/2022,95.7,-0.99,5.95,"Montas, Frankie",642715,593423,,ball,,,,,14,Willy Adames homers (29) on a fly ball to left center field.   Jace Peterson scores.    Omar Narvaez scores.,R,R,R,MIL,NYY,B,,,0,0,2022,-1.07,0.96,0.52,1.05,,607054,553882,2,2,Bot,,,,,624431,,,6.372619095,-139.0160688,-9.389374612,-15.35779549,31.76573489,-17.79734582,3.56,1.83,,,,95,2266,6,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.48,,,,,,,,26,1,Sinker,0,5,0,5,5,0,0,5,Standard,Standard,212,0,0.054
SL,9/16/2022,88.1,-1.1,5.95,"Montas, Frankie",642715,593423,home_run,hit_into_play,,,,,8,Willy Adames homers (29) on a fly ball to left center field.   Jace Peterson scores.    Omar Narvaez scores.,R,R,R,MIL,NYY,X,,fly_ball,1,0,2022,0.51,0.34,0.02,1.88,,607054,553882,2,2,Bot,51.75,42.49,,,624431,,,1.634827928,-128.2710741,-4.462796546,5.272651818,27.08499177,-27.65403357,3.41,1.63,427,109.4,27,87.2,2419,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.74,0.983,2.026,2,1,0,3,6,26,2,Slider,0,5,0,5,5,3,3,5,Standard,Standard,155,0.179,2.598
FS,9/16/2022,86.8,-1.24,5.95,"Montas, Frankie",642133,593423,,ball,,,,,11,"Rowdy Tellez grounds out, second baseman Gleyber Torres to first baseman Marwin Gonzalez.",R,L,R,MIL,NYY,B,,,0,0,2022,-1.3,0.25,-1.94,2.79,,,,2,2,Bot,,,,,624431,,,0.969866944,-126.5360179,-1.895179172,-14.19365254,24.91534296,-29.35900778,3.51,1.61,,,,86.3,1628,5.8,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.74,,,,,,,,27,1,Split-Finger,3,5,3,5,5,3,3,5,Infield shift,Standard,234,0,0.015
FF,9/16/2022,95,-1.07,5.94,"Montas, Frankie",642133,593423,,foul,,,,,5,"Rowdy Tellez grounds out, second baseman Gleyber Torres to first baseman Marwin Gonzalez.",R,L,R,MIL,NYY,S,,,1,0,2022,-0.56,1.38,0.05,2.78,,,,2,2,Bot,,,,,624431,,,4.169086129,-138.1836552,-5.662755646,-8.165768143,30.9297907,-13.40404012,3.57,1.67,183,68.7,41,94.2,2370,5.9,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.63,,,,,,,,27,2,4-Seam Fastball,3,5,3,5,5,3,3,5,Infield shift,Standard,208,0,-0.021
FS,9/16/2022,86.4,-1.12,5.92,"Montas, Frankie",642133,593423,field_out,hit_into_play,,,,,7,"Rowdy Tellez grounds out, second baseman Gleyber Torres to first baseman Marwin Gonzalez.",R,L,R,MIL,NYY,X,4,ground_ball,1,1,2022,-0.99,0.79,-0.37,1.84,,,,2,2,Bot,133.51,189.39,,,624431,,,3.732818617,-125.7461363,-5.058931232,-11.21825551,25.18125738,-22.97062691,3.57,1.67,38,99,-1,85.5,1656,5.7,661164,593423,624431,503556,650402,518626,643396,543305,592450,665828,54.84,0.386,0.371,0,1,0,0,2,27,3,Split-Finger,3,5,3,5,5,3,3,5,Infield shift,Standard,231,-0.011,-0.093
SI,9/16/2022,89.3,-1.28,6.04,"Houser, Adrian",503556,605288,,called_strike,,,,,9,Marwin Gonzalez strikes out swinging.,R,L,R,MIL,NYY,S,,,0,0,2022,-1.44,0.66,0.62,1.96,,,,0,3,Top,,,,,553882,,,7.733884845,-129.7540835,-5.430988233,-17.9094774,25.89397468,-23.77725898,3.43,1.59,,,,89.7,1965,6.5,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.02,,,,,,,,28,1,Sinker,3,5,5,3,5,3,5,3,Infield shift,Standard,226,0,-0.034
FF,9/16/2022,88.8,-1.45,6.1,"Houser, Adrian",503556,605288,,foul_bunt,,,,,11,Marwin Gonzalez strikes out swinging.,R,L,R,MIL,NYY,S,,,0,1,2022,-1,1.12,-0.15,4.05,,,,0,3,Top,,,,,553882,,,5.295423743,-129.2097442,-1.267459651,-12.34142626,28.13063128,-19.6063066,3.51,1.67,,,,88.7,2086,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.14,,,,,,,,28,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Infield shift,Standard,230,0,-0.046
CU,9/16/2022,80.9,-1.37,5.86,"Houser, Adrian",503556,605288,,ball,,,,,8,Marwin Gonzalez strikes out swinging.,R,L,R,MIL,NYY,B,,,0,2,2022,0.63,-0.73,0.05,1.53,,,,0,3,Top,,,,,553882,,,1.990911973,-117.7747272,-1.624830424,5.430163872,23.39742354,-38.82996045,3.43,1.62,,,,81,1871,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.09,,,,,,,,28,3,Curveball,3,5,5,3,5,3,5,3,Infield shift,Standard,28,0,0.017
CH,9/16/2022,81.7,-1.41,5.72,"Houser, Adrian",503556,605288,strikeout,swinging_strike,,,,,13,Marwin Gonzalez strikes out swinging.,R,L,R,MIL,NYY,S,2,,1,2,2022,-1.08,1.02,-0.1,1.27,,,,0,3,Top,,,,,553882,,,5.015687109,-118.8123021,-5.429748273,-11.14210087,21.93907268,-21.64037531,3.51,1.67,,,,82,1481,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.06,,,0,1,0,0,,28,4,Changeup,3,5,5,3,5,3,5,3,Infield shift,Standard,239,0.017,-0.158
FF,9/16/2022,90.5,-1.14,6.03,"Houser, Adrian",624431,605288,,ball,,,,,12,Jose Trevino lines out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,B,,,0,0,2022,-0.98,1.13,0.11,3.71,,,,1,3,Top,,,,,553882,,,5.222011745,-131.6906162,-2.22376154,-12.54875411,29.44467274,-18.78840674,3.07,1.4,,,,90.4,1981,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.15,,,,,,,,29,1,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,224,0,0.023
FF,9/16/2022,91.9,-1.3,5.91,"Houser, Adrian",624431,605288,,called_strike,,,,,3,Jose Trevino lines out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,S,,,1,0,2022,-0.94,1.21,0.47,2.73,,,,1,3,Top,,,,,553882,,,6.536320237,-133.6241669,-4.813327809,-12.73615569,30.99858608,-16.8063039,3.02,1.36,,,,91.8,2103,6.5,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.03,,,,,,,,29,2,4-Seam Fastball,3,5,5,3,5,3,5,3,Standard,Standard,225,0,-0.031
CU,9/16/2022,81.7,-1.26,5.85,"Houser, Adrian",624431,605288,field_out,hit_into_play,,,,,5,Jose Trevino lines out to center fielder Garrett Mitchell.,R,R,R,MIL,NYY,X,8,line_drive,1,1,2022,0.79,-0.91,0.1,1.99,,,,1,3,Top,125.5,57.73,,,553882,,,1.546067714,-118.9571387,-0.305966457,7.08570143,24.77709325,-40.927885,3.07,1.4,349,99.3,19,81.7,1928,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.06,0.366,0.44,0,1,0,0,4,29,3,Curveball,3,5,5,3,5,3,5,3,Standard,Standard,29,0.013,-0.148
CH,9/16/2022,81.4,-1.4,5.85,"Houser, Adrian",543305,605288,,ball,,,,,13,Aaron Hicks doubles (8) on a line drive to right fielder Hunter Renfroe.,R,L,R,MIL,NYY,B,,,0,0,2022,-1.21,0.59,-1.01,2.08,,,,2,3,Top,,,,,553882,,,3.2143226,-118.5298851,-3.018451022,-12.05444476,22.65588404,-26.21076983,3.51,1.7,,,,81.7,1300,6.5,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.02,,,,,,,,30,1,Changeup,3,5,5,3,5,3,5,3,Infield shift,Standard,231,0,0.015
SI,9/16/2022,91.3,-1.39,5.78,"Houser, Adrian",543305,605288,,called_strike,,,,,7,Aaron Hicks doubles (8) on a line drive to right fielder Hunter Renfroe.,R,L,R,MIL,NYY,S,,,1,0,2022,-1.41,0.61,-0.77,1.99,,,,2,3,Top,,,,,553882,,,4.595278655,-132.896572,-5.010777971,-17.67203756,27.19846005,-24.02770891,3.5,1.67,,,,91.7,1958,6.4,661164,605288,553882,642133,543939,607054,642715,592885,669003,592669,54.08,,,,,,,,30,2,Sinker,3,5,5,3,5,3,5,3,Infield shift,Standard,231,0,-0.021
