pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
SL,4/20/2022,87.9,-2.24,6.14,"Alcantara, Sandy",502671,645261,,called_strike,,,,,9,Paul Goldschmidt pops out softly to pitcher Sandy Alcantara.,R,R,R,MIA,STL,S,,,0,0,2022,0.17,0.21,0.52,1.6,,,,0,6,Top,,,,,607732,,,6.284661017,-127.8753634,-5.313830258,0.658747007,25.35570677,-28.94627327,3.27,1.58,,,,87.5,2324,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.56,,,,,,,,39,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,134,0,-0.034
FF,4/20/2022,95.6,-1.92,5.76,"Pallante, Andre",542583,669467,,called_strike,,,,,6,Jesus Aguilar strikes out on a foul tip.,R,R,R,MIA,STL,S,,,3,0,2022,-0.16,0.75,0.52,2.5,,,643265,1,6,Bot,,,,,425877,,,6.876046253,-139.115918,-4.708983682,-3.634217079,30.18505768,-21.59791511,3.3,1.68,,,,96.7,2311,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.65,,,,,,,,44,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,187,0,-0.071
CH,4/20/2022,93.2,-2.19,6.19,"Alcantara, Sandy",663457,645261,strikeout,called_strike,,,,,9,Lars Nootbaar called out on strikes.,R,L,R,MIA,STL,S,2,,3,2,2022,-1.62,0.36,0.51,1.4,,,,0,2,Top,,,,,607732,,,10.43460854,-135.2262428,-7.277253495,-22.20522728,30.36619652,-26.21990044,3.15,1.46,,,,92.5,2113,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.4,,,0,1,0,0,,9,6,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,235,0.023,-0.299
FF,4/20/2022,92.9,-2.06,6.6,"Mikolas, Miles",542583,571945,,called_strike,,,,,6,"Jesus Aguilar grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,1,0,2022,-0.31,1.48,0.5,2.24,,,,0,2,Bot,,,,,425877,,,7.266988309,-134.9004872,-8.641552186,-5.413809864,30.37539437,-12.35786718,3.34,1.73,,,,93.1,2253,6.6,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.89,,,,,,,,12,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,207,0,-0.043
FF,4/20/2022,95.8,-2.04,5.69,"Pallante, Andre",542583,669467,,ball,,,,,14,Jesus Aguilar strikes out on a foul tip.,R,R,R,MIA,STL,B,,,2,0,2022,-0.11,0.83,0.49,1.07,,,643265,1,6,Bot,,,,,425877,,,6.98475334,-139.2523276,-8.524031993,-3.023064546,30.68968705,-19.62645066,3.33,1.64,,,,96.5,2368,6.7,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.77,,,,,,,,44,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,201,0,0.108
CU,4/20/2022,75.1,-1.67,5.8,"Pallante, Andre",500743,669467,,ball,,,,,12,"Miguel Rojas grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,B,,,0,1,2022,0.63,-1.57,0.49,3.77,,,,2,7,Bot,,,,,425877,,,3.356950744,-108.8828578,5.971076535,4.209000356,23.30760174,-45.99553533,3.22,1.53,,,,74.5,2744,6.5,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.96,,,,,,,,51,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,16,0,0.011
SL,4/20/2022,89.2,-2.25,6.44,"Mikolas, Miles",541645,571945,field_out,hit_into_play,,,,,6,"Avisail Garcia grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,X,6,ground_ball,1,2,2022,0.31,0.43,0.47,2.56,,,,1,2,Bot,109.58,157.48,,,425877,,,6.045438529,-129.8542048,-4.521428832,2.526018306,22.95343738,-26.62258526,3.51,1.76,4,91.1,-34,90,2510,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.06,0.097,0.094,0,1,0,0,2,13,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,162,-0.016,-0.112
SI,4/20/2022,98.4,-1.15,5.94,"Bender, Anthony",641933,669622,,foul,,,,,6,Tyler O'Neill walks.,R,R,R,MIA,STL,S,,,1,1,2022,-1.53,0.08,0.46,2.26,,,,1,9,Top,,,,,607732,,,7.843409542,-143.0243325,-4.62808115,-22.89268289,36.01524033,-30.07424786,3.31,1.55,320,86.7,43,97.2,2285,5.9,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.64,,,,,,,,60,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,227,0,-0.036
FF,4/20/2022,98.5,-2.21,6.01,"Alcantara, Sandy",571448,645261,strikeout,swinging_strike,,,,,6,Nolan Arenado strikes out swinging.,R,R,R,MIA,STL,S,2,,1,2,2022,-0.82,1.17,0.45,2.73,,,,0,4,Top,,,,,607732,,,9.07406881,-143.0568315,-6.162048002,-13.37547069,32.36557943,-14.77041582,3.42,1.65,,,,98.1,2104,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.38,,,0,1,0,0,,23,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Strategic,234,0.027,-0.158
SL,4/20/2022,84.3,-1.43,5.63,"Bender, Anthony",572816,669622,,swinging_strike,,,,,14,"Corey Dickerson grounds out, first baseman Jesus Aguilar to pitcher Anthony Bender.",R,L,R,MIA,STL,S,,,0,1,2022,0.48,-0.08,0.45,1.09,,,,1,9,Top,,,,,607732,,,3.425184924,-122.6843019,-3.961899596,4.059182154,26.03333284,-32.3869003,3.45,1.53,,,,84,2228,6.3,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.24,,,,,,,,62,2,Slider,0,2,2,0,2,0,2,0,Standard,Standard,56,0,-0.031
FF,4/20/2022,92.8,-2.13,6.46,"Mikolas, Miles",643265,571945,,called_strike,,,,,3,Garrett Cooper singles on a line drive to right fielder Lars Nootbaar.,R,R,R,MIA,STL,S,,,0,0,2022,-0.12,0.99,0.43,3.46,,,,0,6,Bot,,,,,425877,,,6.859273435,-134.9488668,-4.082011605,-2.934816101,28.50570038,-19.33210268,3.43,1.75,,,,93.6,2242,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.76,,,,,,,,42,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,211,0,-0.034
FF,4/20/2022,96.2,-2.16,6.13,"Alcantara, Sandy",572816,645261,field_out,hit_into_play,,,,,6,Corey Dickerson flies out to left fielder Jorge Soler in foul territory.,R,L,R,MIA,STL,X,7,fly_ball,2,0,2022,-0.96,1.23,0.42,2.48,669242,502671,,2,1,Top,50.55,136.7,,,607732,,,8.926289989,-139.6972151,-6.779864452,-14.62973188,32.73671754,-14.68901519,3.45,1.53,242,80.9,49,95,2176,5.8,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.69,0.034,0.039,0,1,0,0,3,5,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,235,0.057,-0.618
FF,4/20/2022,97,-2.12,6.14,"Alcantara, Sandy",641933,645261,,ball,,,,,9,"Tyler O'Neill grounds out sharply, shortstop Miguel Rojas to first baseman Jesus Aguilar.",R,R,R,MIA,STL,B,,,0,1,2022,-1.09,1.26,0.42,1.55,,669242,,2,3,Top,,,,,607732,,,9.173488616,-140.6359476,-9.487349366,-16.58095441,32.76913908,-13.43238368,3.27,1.58,,,,95.9,2202,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.57,,,,,,,,18,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Strategic,229,0,0.03
SL,4/20/2022,84.4,-1.98,5.57,"Pallante, Andre",500743,669467,,ball,,,,,14,"Miguel Rojas grounds out, shortstop Paul DeJong to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,B,,,2,1,2022,0.31,-0.7,0.42,1.17,,,,2,7,Bot,,,,,425877,,,5.023629001,-122.7467499,-2.419124237,2.021635472,25.88919369,-38.96606917,3.14,1.55,,,,85,2310,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.66,,,,,,,,51,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,63,0,0.039
SI,4/20/2022,99.2,-1.15,6.04,"Bender, Anthony",641933,669622,,ball,,,,,12,Tyler O'Neill walks.,R,R,R,MIA,STL,B,,,0,0,2022,-1.27,0.15,0.41,3.61,,,,1,9,Top,,,,,607732,,,7.206135696,-144.2581033,-1.555822444,-19.45982851,35.01967324,-29.89279856,3.33,1.65,,,,98.5,2208,6,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.46,,,,,,,,60,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,226,0,0.023
FF,4/20/2022,96.3,-2.29,6.09,"Alcantara, Sandy",572816,645261,,ball,,,,,12,Corey Dickerson flies out to left fielder Jorge Soler in foul territory.,R,L,R,MIA,STL,B,,,0,0,2022,-0.78,1.28,0.39,3.52,669242,502671,,2,1,Top,,,,,607732,,,8.803994897,-139.9389576,-4.068050694,-12.33427259,33.89040861,-14.66686855,3.39,1.54,,,,95.2,2165,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.59,,,,,,,,5,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,236,0,0.048
SI,4/20/2022,92.4,-2.04,6.39,"Mikolas, Miles",621563,571945,,called_strike,,,,,9,"Joey Wendle grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,L,R,MIA,STL,S,,,2,1,2022,-1.12,1.47,0.39,1.85,,,,2,2,Bot,,,,,425877,,,8.638937627,-134.0880445,-8.93773181,-15.36351809,28.94857983,-12.68689398,3.26,1.5,,,,92.6,2308,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.96,,,,,,,,14,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,215,0,-0.031
SI,4/20/2022,97.7,-2.34,6,"Alcantara, Sandy",425877,645261,field_out,hit_into_play,,,,,9,"Yadier Molina grounds out, third baseman Joey Wendle to first baseman Jesus Aguilar.",R,R,R,MIA,STL,X,5,ground_ball,1,0,2022,-1.56,0.75,0.37,1.69,,,,2,2,Top,109.58,179.29,,,607732,,,10.82033809,-141.6810521,-7.755178958,-23.53484746,32.59184346,-20.41118366,3.47,1.65,1,84.4,-53,97,2408,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.4,0.203,0.21,0,1,0,0,2,11,2,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,226,0.01,-0.114
SI,4/20/2022,91.6,-1.93,6.46,"Mikolas, Miles",542583,571945,,swinging_strike,,,,,3,Jesus Aguilar singles on a sharp line drive to center fielder Harrison Bader.   Jesus Sanchez to 2nd.,R,R,R,MIA,STL,S,,,2,1,2022,-1.24,1.27,0.37,3.34,,,660821,1,4,Bot,,,,,425877,,,8.519701187,-133.0847144,-4.706704188,-16.62471825,30.24531348,-16.28430462,3.66,1.73,,,,91.7,2315,6.6,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.94,,,,,,,,28,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,205,0,-0.086
SI,4/20/2022,95.1,-1.77,6.67,"Mikolas, Miles",621563,571945,,ball,,,,,12,"Joey Wendle grounds into a force out, fielded by third baseman Nolan Arenado.   Jesus Sanchez out at 3rd.",R,L,R,MIA,STL,B,,,0,2,2022,-0.82,1.21,0.35,3.49,,660821,542583,2,4,Bot,,,,,425877,,,7.367155514,-138.2881656,-5.369899927,-12.24391657,32.12410867,-15.59983122,3.21,1.49,,,,94.7,2174,6.2,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.33,,,,,,,,30,3,Sinker,0,0,0,0,0,0,0,0,Strategic,Standard,206,0,0.03
SL,4/20/2022,87.9,-1.96,6.58,"Mikolas, Miles",541645,571945,,swinging_strike,,,,,3,Avisail Garcia strikes out swinging.,R,R,R,MIA,STL,S,,,0,0,2022,0.3,0.61,0.34,3.17,,660821,542583,1,4,Bot,,,,,425877,,,4.951933562,-127.9746615,-3.474797306,2.389942572,24.85644502,-24.95749863,3.51,1.76,,,,88.2,2303,6.3,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.15,,,,,,,,29,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,168,0,-0.081
SL,4/20/2022,87.9,-1.84,6.68,"Mikolas, Miles",665862,571945,,ball,,,,,12,Jazz Chisholm Jr.  strikes out swinging.,R,L,R,MIA,STL,B,,,0,1,2022,0.3,0.74,0.34,4.13,,,500743,1,5,Bot,,,,,425877,,,4.669795162,-127.9677109,-1.602444195,2.317187379,26.56852615,-23.95566985,3.49,1.6,,,,88,2248,6.3,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.18,,,,,,,,37,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,188,0,0.031
FF,4/20/2022,96.9,-2.36,6.11,"Alcantara, Sandy",571448,645261,,swinging_strike,,,,,3,Nolan Arenado strikes out swinging.  Paul Goldschmidt steals (2) 2nd base.,R,R,R,MIA,STL,S,,,0,1,2022,-1.02,1.37,0.33,3.48,669242,,502671,1,1,Top,,,,,607732,,,9.464462432,-140.7442608,-4.534632207,-15.85461828,35.5060692,-13.10610704,3.42,1.65,8,,,95.9,2201,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.45,,,,,,,,4,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,233,0,-0.129
FF,4/20/2022,95.8,-1.81,6.59,"Mikolas, Miles",500743,571945,,foul,,,,,3,"Miguel Rojas grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,1,2,2022,-0.21,1.57,0.33,3.09,,,,1,3,Bot,,,,,425877,,,6.135294979,-139.1319862,-7.137408436,-4.26237537,33.85860452,-10.41559922,3.2,1.55,207,73.9,39,95.7,2456,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.96,,,,,,,,20,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,207,0,0
FF,4/20/2022,92.6,-1.73,6.71,"Mikolas, Miles",621563,571945,,foul,,,,,3,"Joey Wendle grounds into a force out, fielded by third baseman Nolan Arenado.   Jesus Sanchez out at 3rd.",R,L,R,MIA,STL,S,,,0,0,2022,-0.39,1.48,0.32,3.08,,660821,542583,2,4,Bot,,,,,425877,,,6.060090063,-134.5018792,-6.627664016,-6.131370845,31.21032158,-12.9695604,3.29,1.55,215,75.9,50,92.1,2265,6.2,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.26,,,,,,,,30,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,204,0,-0.061
SI,4/20/2022,91.1,-1.77,6.54,"Mikolas, Miles",542583,571945,,ball,,,,,14,Jesus Aguilar singles on a sharp line drive to center fielder Harrison Bader.   Jesus Sanchez to 2nd.,R,R,R,MIA,STL,B,,,0,1,2022,-1.15,1.3,0.31,1.66,,,660821,1,4,Bot,,,,,425877,,,7.735943836,-132.0888019,-9.131895132,-15.1928794,29.46831511,-15.17254435,3.53,1.84,,,,91.2,2203,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.82,,,,,,,,28,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,204,0,0.031
FF,4/20/2022,95.5,-1.95,5.71,"Pallante, Andre",607732,669467,,ball,,,,,9,Jacob Stallings called out on strikes.,R,R,R,MIA,STL,B,,,1,2,2022,-0.42,0.87,0.31,1.41,,,,1,7,Bot,,,,,425877,,,6.954749526,-138.7760573,-7.710469138,-6.914349118,28.79865112,-19.47777204,3.09,1.41,,,,96.5,2190,6.8,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.72,,,,,,,,50,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,193,0,0.023
SI,4/20/2022,97.2,-2.27,5.98,"Alcantara, Sandy",664056,645261,,called_strike,,,,,6,Harrison Bader flies out to left fielder Jorge Soler.,R,R,R,MIA,STL,S,,,2,0,2022,-1.35,0.81,0.31,2.42,,,425877,0,8,Top,,,,,607732,,,9.922106386,-141.0675485,-5.774792378,-20.3454137,34.49311825,-20.11865287,2.98,1.46,,,,96.3,2210,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.39,,,,,,,,53,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,232,0,-0.086
FF,4/20/2022,94.4,-2.12,6.44,"Mikolas, Miles",500743,571945,,foul,,,,,6,"Miguel Rojas grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,S,,,0,0,2022,-0.19,1.12,0.3,2.52,,,,1,3,Bot,,,,,425877,,,6.732840733,-137.2480876,-7.030600303,-3.824324297,30.06396239,-16.6943985,3.2,1.55,162,72,61,94.8,2406,6.5,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.96,,,,,,,,20,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,210,0,-0.024
FF,4/20/2022,96.2,-2.16,6.07,"Alcantara, Sandy",572816,645261,,called_strike,,,,,3,Corey Dickerson lines out sharply to center fielder Jesus Sanchez.,R,L,R,MIA,STL,S,,,0,0,2022,-0.84,1.23,0.3,3.09,,,,0,7,Top,,,,,607732,,,8.337754721,-139.8165266,-5.021708891,-13.01957834,33.29339019,-15.06762407,3.29,1.47,,,,94.8,2110,5.6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.86,,,,,,,,46,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,231,0,-0.034
SL,4/20/2022,85.4,-1.99,6.67,"Gallegos, Giovanny",607732,606149,,called_strike,,,,,3,Jacob Stallings strikes out on a foul tip.,R,R,R,MIA,STL,S,,,0,0,2022,0.04,0.26,0.3,3,,541645,605119,1,9,Bot,,,,,425877,,,5.263370391,-124.3909281,-2.878876945,-0.644471654,24.37003663,-29.12943009,3.03,1.34,,,,84.6,2280,5.7,661404,606149,425877,502671,669242,571448,657557,641933,664056,663457,54.83,,,,,,,,67,1,Slider,0,2,0,2,2,0,0,2,Standard,Standard,245,0,-0.081
SI,4/20/2022,95.1,-1.85,6.44,"Mikolas, Miles",500743,571945,,ball,,,,,14,"Miguel Rojas grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,R,R,MIA,STL,B,,,0,2,2022,-1.05,1.32,0.29,1.24,,,,1,3,Bot,,,,,425877,,,7.988214028,-137.8026793,-10.91652388,-15.17418957,32.58921209,-12.92425174,3.17,1.64,,,,95.1,2367,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.85,,,,,,,,20,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,204,0,0.011
SL,4/20/2022,87.6,-1.96,6.63,"Mikolas, Miles",542583,571945,,called_strike,,,,,9,Jesus Aguilar singles on a sharp line drive to center fielder Harrison Bader.   Jesus Sanchez to 2nd.,R,R,R,MIA,STL,S,,,0,0,2022,0.63,0.72,0.29,1.61,,,660821,1,4,Bot,,,,,425877,,,4.107620559,-127.4467372,-7.501193084,6.072126955,26.07909287,-22.97239988,3.42,1.69,,,,87.7,2398,6.4,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.13,,,,,,,,28,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,186,0,-0.048
SL,4/20/2022,91.6,-2.31,6.12,"Alcantara, Sandy",502671,645261,,foul,,,,,9,Paul Goldschmidt walks.,R,R,R,MIA,STL,S,,,1,2,2022,-0.44,0.83,0.28,1.62,,669242,,0,1,Top,,,,,607732,,,7.459833767,-133.0987521,-7.20928404,-6.913511065,29.75466261,-20.94594843,3.42,1.62,170,76.7,16,90.8,2292,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.51,,,,,,,,2,4,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,240,0,0
FF,4/20/2022,94.9,-2,5.73,"Pallante, Andre",621563,669467,,ball,,,,,14,"Joey Wendle grounds out sharply, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,L,R,MIA,STL,B,,,0,2,2022,0.12,0.71,0.27,0.5,,,,0,7,Bot,,,,,425877,,,5.712583429,-137.8899381,-9.61073576,0.218175063,31.11652875,-21.17093802,3.21,1.58,,,,95.2,2260,6.6,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.9,,,,,,,,49,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,197,0,0.017
SI,4/20/2022,98.2,-2.17,6.12,"Alcantara, Sandy",641933,645261,,called_strike,,,,,8,Tyler O'Neill flies out to right fielder Avisail Garcia.   Tommy Edman to 3rd.,R,R,R,MIA,STL,S,,,0,0,2022,-1.49,0.56,0.24,2.04,,669242,502671,0,1,Top,,,,,607732,,,9.902443366,-142.6259422,-6.791894055,-22.58015358,33.06682413,-23.13991367,3.21,1.52,,,,97.6,2289,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.45,,,,,,,,3,1,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,227,0,-0.082
CU,4/20/2022,76.8,-2.01,6.57,"Mikolas, Miles",621563,571945,field_out,hit_into_play,,,,,2,"Joey Wendle grounds out, second baseman Tommy Edman to first baseman Paul Goldschmidt.",R,L,R,MIA,STL,X,4,ground_ball,2,2,2022,0.9,-1.31,0.24,2.9,,,,2,2,Bot,145.92,145.97,,,425877,,,3.128618543,-111.6664694,1.690746726,6.77140063,23.14098433,-43.63432492,3.29,1.55,98,91.4,6,75.9,2632,6,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,54.51,0.474,0.455,0,1,0,0,4,14,5,Curveball,0,0,0,0,0,0,0,0,Strategic,Standard,32,-0.011,-0.083
SL,4/20/2022,83.6,-1.96,5.63,"Pallante, Andre",607732,669467,strikeout,called_strike,,,,,12,Jacob Stallings called out on strikes.,R,R,R,MIA,STL,S,2,,3,2,2022,0.62,-0.61,0.24,3.65,,,,1,7,Bot,,,,,425877,,,3.879112972,-121.6092306,3.092111265,5.394679533,23.54202397,-39.07631355,3.09,1.45,,,,84.2,2342,6.7,661404,669467,425877,502671,669242,571448,657557,641933,664056,663457,53.81,,,0,1,0,0,,50,6,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,65,-0.028,-0.207
SI,4/20/2022,93.6,-1.99,6.57,"Mikolas, Miles",624585,571945,,foul,,,,,2,Jorge Soler strikes out swinging.,R,R,R,MIA,STL,S,,,1,1,2022,-1.02,1.4,0.22,3.12,,,,0,1,Bot,,,,,425877,,,7.990398051,-135.9567846,-6.250013322,-14.3708703,30.17078827,-13.56207671,3.63,1.74,190,71.3,53,94,2414,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.85,,,,,,,,6,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,202,0,-0.054
SI,4/20/2022,96.5,-1.3,5.86,"Bender, Anthony",571448,669622,,called_strike,,,,,2,Nolan Arenado homers (5) on a fly ball to left center field.   Tyler O'Neill scores.,R,R,R,MIA,STL,S,,,0,0,2022,-1.08,-0.18,0.21,2.87,,,641933,1,9,Top,,,,,607732,,,6.413563014,-140.4025795,-1.987089336,-15.71221444,31.03704482,-34.37625794,3.33,1.61,,,,95.8,2061,5.9,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.64,,,,,,,,61,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,228,0,-0.048
SL,4/20/2022,83.3,-1.39,5.84,"Bender, Anthony",663457,669622,,called_strike,,,,,2,Lars Nootbaar called out on strikes.,R,L,R,MIA,STL,S,,,1,1,2022,0.84,-0.16,0.21,3.22,,,,2,9,Top,,,,,607732,,,2.020616394,-121.3204922,0.763211838,7.806022925,24.96064357,-34.12341918,3.13,1.45,,,,82.7,2299,5.9,661404,669622,607732,542583,665862,621563,500743,624585,660821,541645,54.58,,,,,,,,63,3,Slider,0,2,2,0,2,0,2,0,Standard,Standard,54,0,-0.023
SL,4/20/2022,91.1,-2.14,6.12,"Alcantara, Sandy",502671,645261,,ball,,,,,14,Paul Goldschmidt walks.,R,R,R,MIA,STL,B,,,0,1,2022,-0.47,0.27,0.19,1.07,,669242,,0,1,Top,,,,,607732,,,6.831806486,-132.4035208,-7.322989948,-6.972847404,28.35867551,-27.63664284,3.36,1.67,,,,90.8,2199,6.1,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.35,,,,,,,,2,2,Slider,0,0,0,0,0,0,0,0,Strategic,Standard,224,0,0.047
CH,4/20/2022,90.5,-2.29,6.17,"Alcantara, Sandy",663457,645261,,ball,,,,,14,Lars Nootbaar called out on strikes.,R,L,R,MIA,STL,B,,,0,0,2022,-1.62,0.26,0.17,1.12,,,,0,2,Top,,,,,607732,,,9.505701094,-131.2972699,-7.137030627,-20.80108487,27.93558824,-27.74923526,3.21,1.46,,,,89.8,2092,6,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.48,,,,,,,,9,1,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,238,0,0.033
SL,4/20/2022,89.8,-2.17,6.08,"Alcantara, Sandy",572816,645261,field_out,hit_into_play,,,,,8,Corey Dickerson grounds out to first baseman Jesus Aguilar.,R,L,R,MIA,STL,X,3,ground_ball,0,0,2022,0.13,0.3,0.16,1.47,,,,1,4,Top,165.58,158.73,,,607732,,,5.451013309,-130.7230331,-6.121242952,0.484238446,24.62747473,-27.67348104,3.45,1.53,6,90.8,-14,89.6,2332,5.9,661404,645261,607732,542583,665862,621563,500743,624585,660821,541645,54.57,0.14,0.132,0,1,0,0,2,24,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,147,0.019,-0.156
CH,4/20/2022,85.6,-1.91,6.43,"Mikolas, Miles",541645,571945,,called_strike,,,,,12,Avisail Garcia strikes out swinging.,R,R,R,MIA,STL,S,,,0,1,2022,-1.24,0.26,0.16,3.73,,660821,542583,1,4,Bot,,,,,425877,,,7.443268336,-124.4244992,-0.620552094,-14.40275543,24.74617167,-29.51774944,3.46,1.8,,,,86.1,1484,6.7,661404,571945,425877,502671,669242,571448,657557,641933,664056,663457,53.83,,,,,,,,29,2,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,226,0,-0.094
